student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,attendance_adj,avg_assessment,avg_attendance
225,master of information technology,Return to Study,Academic Caution,2.0,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,49.28,17.27,76.8,36.97,86.6340109966274,Access,Non Submission,CP5047,89.98,55.69,56.59,4.57,90.10060187867803,Access,Concern for Welfare,CP5503,55.06,21.73,0.97,41.31,81.84075184458328,Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,IT,86.6340109966274,42.18500000000001,86.30234392912904
663,master of international tourism and hospitality management - master of business administration,New,Satisfactory,0.0,Studiocity,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,50.78,48.57,72.95,89.47,64.58,Access,Attendance,LB5113,62.74,49.28,58.87,70.12,80.31,Access,Non Submission,LB5202,76.64,50.32,47.69,76.55,90.47,No Access,Concern for Welfare,,,Non-IT,79.0,62.83166666666667,78.59
569,master of international tourism and hospitality management,Excluded,Satisfactory,0.0,,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,62.05,62.2,64.27,60.18,69.67,Access,Concern for Welfare,TO5103,66.03,50.87,45.98,59.68,71.06,Access,Non Submission,TO5104,40.0,75.57,84.47,75.62,79.8,No Access,Concern for Welfare,,,Non-IT,71.72,62.24333333333334,73.0625
473,master of professional accounting,Return to Study,Academic Caution,2.0,,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CO5117,74.46,56.17,6.84,32.26,91.24,Access,Attendance,CO5103,13.44,88.4,70.59,7.33,96.3524256537436,Access,Concern for Welfare,CO5109,22.37,67.67,54.81,3.52,83.7270651143945,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,Non-IT,91.24,41.48833333333333,90.63987269203452
348,master of engineering management,Return to Study,Satisfactory,0.0,,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,EG5200,76.37,50.92,70.32,86.58,66.86,No Access,Non Submission,EG5220,82.64,78.62,61.78,62.8,80.52,Access,Non Submission,EG5310,61.91,76.48,62.2,79.76,72.5,Access,Attendance,,,Non-IT,76.82,70.865,74.175
506,master of professional accounting,Continuing,Academic Caution,1.0,,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CO5117,2.76,20.27,29.65,22.23,82.24,Access,Attendance,CO5103,35.71,61.01,69.49,15.04,79.90303093612387,Access,Non Submission,CO5109,10.2,50.7,54.39,60.49,80.68879463808699,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,82.24,35.995,81.26795639355271
688,master of information technology - master of business administration,LOA,Academic Caution,4.0,,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,98.52,10.62,82.53,86.6,7.24,No Access,Attendance,LB5113,17.36,12.95,99.82,4.97,30.0,Access,Concern for Welfare,LB5202,90.67,40.42,32.73,65.88,30.0,Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,IT,7.24,53.58916666666667,18.62
645,bachelor of commerce,First year,Academic Caution,1.0,Writing,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,BU1112,10.5,71.63,28.27,51.56,85.24,Access,Non Submission,BX2011,42.91,89.75,46.96,50.21,84.58972365294586,Access,Non Submission,BX2014,1.62,93.95,97.49,23.21,85.10958468113152,Access,Concern for Welfare,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management,Non-IT,85.24,50.67166666666666,85.04482708351935
628,bachelor of commerce,Excluded,Satisfactory,0.0,,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1112,60.48,55.78,50.33,71.97,74.54,Access,Attendance,BX2011,76.95,45.07,77.07,59.21,72.88,No Access,Attendance,BX2014,82.07,93.68,88.34,54.59,88.38,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,87.21,67.96166666666666,80.7525
594,"bachelor of tourism, hospitality and events",Return to Study,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,60.06,62.73,75.52,40.0,84.56,Access,Concern for Welfare,TO2117,79.08,62.43,59.2,51.02,75.5,Access,Attendance,TO3052,47.88,60.12,62.14,63.91,73.85,Access,Non Submission,,,Non-IT,94.17,60.34083333333333,82.02
557,master of international tourism and hospitality management,LOA,Satisfactory,0.0,,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,74.41,57.57,46.63,72.19,86.93,Access,Attendance,TO5103,55.67,92.73,40.0,53.41,87.82,No Access,Non Submission,TO5104,43.17,79.79,62.75,74.52,83.56,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,65.71,62.73666666666666,81.005
86,master of business administration,Excluded,Satisfactory,0.0,,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,59.45,68.02,50.62,95.0,76.3,No Access,Concern for Welfare,LB5202,73.72,66.48,53.78,54.92,75.32,Access,Non Submission,LB5205,76.69,55.56,57.22,65.9,76.8,Access,Concern for Welfare,,,Non-IT,96.7,64.78,81.28
243,master of information technology,LOA,Academic Caution,1.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,43.23,15.76,16.37,63.54,59.31714570428732,Access,Concern for Welfare,CP5047,51.81,67.58,24.34,96.0,54.75336961685116,Access,Attendance,CP5503,22.19,42.41,48.94,60.86,64.04638499971747,Access,Non Submission,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,IT,59.31714570428732,46.08583333333333,59.35851150628582
160,master of education - master of business administration,Excluded,Satisfactory,0.0,,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,89.35,79.19,59.68,56.19,81.8,Access,Non Submission,ED5880,76.24,66.04,75.69,91.8,66.81,Access,Attendance,LB5113,51.67,50.43,45.92,67.39,87.01,Access,Non Submission,,,Non-IT,92.11,67.46583333333332,81.9325
525,master of international tourism and hospitality management,Transferred,Satisfactory,0.0,,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,84.98,95.0,45.53,95.0,83.41,No Access,Concern for Welfare,TO5103,74.42,54.92,79.51,83.65,75.0,No Access,Concern for Welfare,TO5104,58.71,73.94,75.68,59.25,82.22,No Access,Non Submission,,,Non-IT,87.87,73.38250000000001,82.125
36,master of business administration,Return to Study,Satisfactory,0.0,,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,73.55,59.95,73.18,74.49,87.17,No Access,Non Submission,LB5202,58.43,74.85,48.63,81.1,69.78,No Access,Concern for Welfare,LB5205,69.86,64.75,70.58,90.41,79.25,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,71.26,69.98166666666667,76.865
541,master of international tourism and hospitality management,SRI to JCUB,Satisfactory,0.0,,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,53.97,78.21,75.9,75.72,74.37,Access,Non Submission,TO5103,86.57,50.47,74.7,54.91,79.84,Access,Attendance,TO5104,64.17,57.36,64.53,84.5,71.47,Access,Attendance,,,Non-IT,74.33,68.4175,75.0025
171,master of education - master of business administration,Excluded,Academic Caution,2.0,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,75.21,15.49,1.14,61.75,85.24,Access,Non Submission,ED5880,75.62,75.49,77.81,52.15,84.655085185239,Access,Attendance,LB5113,4.9,30.39,69.74,45.65,82.54054774534717,Access,Concern for Welfare,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,85.24,48.77833333333333,84.41890823264654
596,"bachelor of tourism, hospitality and events",Return to Study,Academic Caution,1.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO1008,82.52,66.85,55.9,52.0,77.24,No Access,Concern for Welfare,TO2117,94.37,48.16,29.53,72.27,74.77314609882337,Access,Concern for Welfare,TO3052,6.25,74.61,1.91,49.54,84.09114214678584,Access,Attendance,Week 5. Low engagement in tutorials. Follow-up email sent with participation expectations and links to recorded sessions.,Poor time management,Non-IT,77.24,52.82583333333332,78.3360720614023
588,"bachelor of tourism, hospitality and events",Excluded,Academic Caution,2.0,,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,31.76,14.01,56.42,46.56,69.24,Access,Concern for Welfare,TO2117,70.25,67.49,75.75,70.02,71.99046048925808,Access,Concern for Welfare,TO3052,16.51,58.44,18.42,84.69,67.3527926284307,Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,69.24,50.85999999999999,69.45581327942219
657,master of international tourism and hospitality management - master of business administration,Return to Study,Academic Caution,1.0,,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,77.08,36.7,96.4,86.15,65.24,Access,Attendance,LB5113,26.25,39.1,36.34,15.1,56.37127167995387,Access,Non Submission,LB5202,4.82,64.36,94.45,28.25,68.1557551951438,Access,Attendance,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,65.24,50.41666666666668,63.751756718774416
96,master of business administration,Continuing,Excluded,7.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,27.92,24.23,26.17,34.12,64.24,No Access,Attendance,LB5202,66.81,8.54,81.34,3.72,62.50070013027027,Access,Non Submission,LB5205,26.72,20.6,66.67,40.64,55.46189428925061,Access,Attendance,,Mental health,Non-IT,64.24,35.62333333333334,61.61064860488021
564,master of international tourism and hospitality management,First year,Satisfactory,0.0,Writing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,90.71,73.88,75.38,60.4,78.07,No Access,Concern for Welfare,TO5103,67.95,61.87,60.11,58.21,71.94,Access,Non Submission,TO5104,72.84,52.94,50.27,83.7,81.72,Access,Concern for Welfare,,,Non-IT,75.96,67.355,76.9225
241,master of information technology,Continuing,Academic Caution,2.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,30.79,94.38,23.0,93.28,74.96674925458164,Access,Concern for Welfare,CP5047,76.39,99.52,18.03,5.53,84.37837079595079,No Access,Attendance,CP5503,78.28,15.12,29.72,98.52,80.29292494176745,Access,Non Submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,74.96674925458164,55.21333333333333,78.65119856172039
461,bachelor of information technology,SRI to JCUB,Satisfactory,0.0,,Lecturer,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP1401,58.68,62.75,76.44,64.7,71.01,Access,Attendance,CP1402,69.1,94.73,56.1,61.61,91.85,No Access,Attendance,CP1404,70.49,64.19,75.49,94.28,86.12,Access,Attendance,,,IT,93.95,70.71333333333332,85.7325
554,master of international tourism and hospitality management,Transferred,Satisfactory,0.0,,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,53.5,55.79,70.6,67.39,60.0,Access,Concern for Welfare,TO5103,78.51,58.91,64.96,75.24,65.4,Access,Non Submission,TO5104,95.0,45.29,64.94,74.25,87.76,Access,Concern for Welfare,,,Non-IT,79.73,67.03166666666665,73.22250000000001
611,master of professional accounting - master of business administration,SRI to JCUB,Satisfactory,0.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,56.15,62.8,63.93,83.04,76.95,Access,Non Submission,CO5103,55.82,62.93,57.85,48.85,84.88,No Access,Non Submission,LB5113,54.22,86.37,79.19,87.43,93.2,Access,Non Submission,,,Non-IT,87.55,66.54833333333335,85.645
207,master of information technology,Continuing,Academic Caution,4.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,11.55,10.89,97.72,94.76,75.2342201923879,Access,Non Submission,CP5047,22.32,97.64,88.05,39.36,67.34912457738967,Access,Attendance,CP5503,15.39,90.73,92.62,62.38,69.1034377352735,Access,Non Submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,75.2342201923879,60.28416666666666,71.73025067435974
393,master of engineering management,LOA,Satisfactory,0.0,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,EG5200,76.26,75.28,85.62,79.36,74.99,Access,Non Submission,EG5220,59.5,60.19,64.53,77.9,95.56,No Access,Attendance,EG5310,69.41,78.77,80.63,62.92,82.96,Access,Attendance,,,Non-IT,67.91,72.53083333333332,80.35499999999999
398,master of engineering management,Continuing,Satisfactory,0.0,,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,EG5200,77.27,60.09,85.49,90.34,88.83,No Access,Concern for Welfare,EG5220,56.32,51.19,62.98,66.47,60.93,Access,Non Submission,EG5310,88.25,62.08,60.8,88.42,80.13,Access,Concern for Welfare,,,Non-IT,65.4,70.80833333333334,73.82249999999999
589,"bachelor of tourism, hospitality and events",New,Satisfactory,0.0,Studiocity,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO1008,54.91,57.55,59.07,54.2,100.0,Access,Non Submission,TO2117,65.48,68.13,60.31,50.88,88.28,Access,Non Submission,TO3052,59.81,73.55,62.36,60.69,65.92,Access,Non Submission,,,Non-IT,77.14,60.57833333333334,82.835
218,master of information technology,Continuing,Academic Caution,5.0,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,53.56,2.37,23.32,73.4,84.52483824153943,Access,Concern for Welfare,CP5047,99.75,0.55,45.96,64.25,96.93307526953848,No Access,Attendance,CP5503,51.07,51.33,7.09,94.29,71.30496910338893,Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management,IT,84.52483824153943,47.245,84.32193021400157
5,master of business administration,Continuing,Excluded,7.0,,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,0.98,13.8,53.4,39.69,81.10547842749362,Access,Attendance,LB5202,60.51,57.47,15.8,33.59,76.0340312075881,No Access,Concern for Welfare,LB5205,90.12,52.18,36.05,20.65,100.0,Access,Concern for Welfare,,Sickness,Non-IT,81.10547842749362,39.52,84.56124701564383
622,master of professional accounting - master of business administration,Transferred,Satisfactory,0.0,,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,80.36,71.13,56.72,47.46,90.7,Access,Attendance,CO5103,76.71,60.04,73.15,64.34,72.49,No Access,Concern for Welfare,LB5113,55.44,61.05,65.84,56.61,71.26,Access,Non Submission,,,Non-IT,69.77,64.07083333333334,76.05499999999999
547,master of international tourism and hospitality management,Return to Study,Academic Caution,1.0,,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,2.89,56.49,11.57,16.55,55.24,No Access,Concern for Welfare,TO5103,82.37,10.56,83.15,27.55,73.86803633477668,Access,Attendance,TO5104,7.08,53.28,87.1,98.71,67.55623963701589,Access,Concern for Welfare,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Poor time management,Non-IT,55.24,44.775000000000006,62.97606899294814
99,master of business administration,New,Satisfactory,0.0,Essential Skills,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,67.58,75.26,61.77,67.13,78.04,Access,Concern for Welfare,LB5202,55.33,70.18,40.0,94.0,84.04,Access,Attendance,LB5205,92.1,61.03,70.5,76.97,74.56,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,61.62,69.32083333333334,74.565
574,"bachelor of tourism, hospitality and events",New,Satisfactory,0.0,Referencing,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,45.44,61.33,54.29,60.84,75.67,Access,Attendance,TO2117,69.41,72.13,53.86,66.88,93.1,Access,Attendance,TO3052,69.16,59.82,86.86,59.67,86.61,Access,Non Submission,,,Non-IT,71.93,63.307500000000005,81.8275
407,master of engineering management,SRI to JCUB,Satisfactory,0.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,EG5200,58.69,64.13,52.08,62.38,75.74,No Access,Attendance,EG5220,71.0,62.36,72.96,65.91,78.41,Access,Non Submission,EG5310,62.99,92.23,81.75,65.75,80.61,Access,Non Submission,,,Non-IT,72.99,67.68583333333333,76.9375
503,master of professional accounting,Transferred,Satisfactory,0.0,,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CO5117,63.37,63.16,82.4,65.53,73.17,Access,Attendance,CO5103,40.37,61.32,73.09,57.72,89.77,Access,Non Submission,CO5109,63.91,53.63,76.29,56.7,70.44,No Access,Non Submission,,,Non-IT,86.36,63.12416666666667,79.935
48,master of business administration,LOA,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,52.83,65.58,69.62,53.53,76.26,Access,Concern for Welfare,LB5202,77.75,79.11,44.09,40.79,85.78,Access,Concern for Welfare,LB5205,63.37,56.8,73.11,70.98,86.69,No Access,Non Submission,,,Non-IT,90.43,62.29666666666666,84.79
33,master of business administration,Return to Study,Academic Caution,2.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,85.91,88.71,76.02,67.24,94.24,Access,Attendance,LB5202,7.61,17.92,49.16,23.55,78.98711268027454,Access,Attendance,LB5205,25.24,33.23,50.84,93.98,91.45093254872933,Access,Non Submission,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,94.24,51.61750000000001,89.72951130725096
201,master of information technology,First year,Academic Caution,4.0,4R Essential Skills,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CP5046,16.84,75.49,91.78,62.85,54.24,No Access,Attendance,CP5047,13.27,24.75,71.81,27.74,57.16004779438231,Access,Concern for Welfare,CP5503,91.85,45.27,51.83,54.39,62.068754335221534,Access,Concern for Welfare,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,IT,54.24,52.3225,56.92720053240097
135,master of education - master of business administration,New,Satisfactory,0.0,Essential Skills,Other,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,70.3,41.26,67.3,43.95,67.39,Access,Non Submission,ED5880,95.0,93.29,89.45,67.11,63.86,No Access,Attendance,LB5113,77.2,81.09,55.67,63.59,60.0,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,64.64,70.43416666666667,63.9725
28,master of business administration,Continuing,Academic Caution,1.0,,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,83.39,75.58,22.02,31.27,15.24,No Access,Attendance,LB5202,35.31,6.51,22.17,90.36,30.0,No Access,Concern for Welfare,LB5205,14.47,61.59,67.93,26.23,30.0,Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management,Non-IT,15.24,44.73583333333334,22.62
613,master of professional accounting - master of business administration,SRI to JCUB,Satisfactory,0.0,,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CO5117,78.35,66.95,71.28,91.69,87.12,Access,Attendance,CO5103,51.18,80.45,58.36,57.51,71.44,No Access,Concern for Welfare,LB5113,71.43,84.5,55.25,73.09,87.48,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,68.72,70.00333333333334,78.69
231,master of information technology,Continuing,Conditional,2.0,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,57.7,83.38,96.82,43.48,60.667080428413406,Access,Attendance,CP5047,47.55,30.62,73.7,23.15,54.85185945623893,No Access,Non Submission,CP5503,58.79,50.81,80.36,72.27,64.3170128382126,No Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,IT,60.667080428413406,59.88583333333333,60.12575828781959
490,master of professional accounting,Transferred,Satisfactory,0.0,,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,63.64,53.98,73.17,72.5,74.25,Access,Concern for Welfare,CO5103,60.97,40.35,67.01,40.0,80.4,No Access,Attendance,CO5109,61.58,67.98,91.3,56.87,79.63,No Access,Non Submission,,,Non-IT,94.79,62.44583333333333,82.2675
379,master of engineering management,First year,Conditional,2.0,Essential Skills and Reading,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,EG5200,89.13,0.36,60.79,84.2,0.0,No Access,Attendance,EG5220,76.71,28.09,67.81,22.65,30.0,Access,Non Submission,EG5310,21.11,21.51,42.17,26.67,30.0,Access,Non Submission,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,Non-IT,0.0,45.1,15.0
289,bachelor of business,SRI to JCUB,Satisfactory,0.0,,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,51.46,80.21,49.52,85.45,71.7,Access,Non Submission,BU1003,57.08,72.33,86.87,78.42,85.88,Access,Concern for Welfare,BU1007,58.06,75.06,49.91,56.98,79.06,No Access,Non Submission,,,Non-IT,65.12,66.77916666666665,75.44
419,bachelor of information technology,Continuing,Conditional,1.0,,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,3.93,31.7,45.14,16.22,69.76811761407895,Access,Attendance,CP1402,88.63,7.46,48.12,7.28,70.51796101205389,Access,Non Submission,CP1404,71.61,40.88,5.95,12.43,54.62318383597359,No Access,Concern for Welfare,Week 5. Student absent from multiple classes. Email sent to check in; student replied citing family issues. Offered flexibility and reminded of support services.,Sickness,IT,69.76811761407895,31.6125,66.16934501904635
392,master of engineering management,Return to Study,Conditional,2.0,,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,EG5200,41.18,91.59,18.61,63.92,69.88701186196126,Access,Concern for Welfare,EG5220,38.34,14.08,35.31,59.09,75.60534774711208,Access,Concern for Welfare,EG5310,57.0,79.78,0.99,15.99,65.05036042832664,No Access,Concern for Welfare,Week 6. Student reported working long hours. Referred to careers support for managing work–study balance.,Poor time management,Non-IT,69.88701186196126,42.99,70.10743297484031
593,"bachelor of tourism, hospitality and events",LOA,Conditional,2.0,,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,39.22,78.57,51.5,57.33,41.24,No Access,Attendance,TO2117,78.32,20.13,28.48,98.25,38.33393552594103,Access,Non Submission,TO3052,84.25,23.31,46.76,25.58,34.33801266706153,No Access,Attendance,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,Non-IT,41.24,52.64166666666666,38.78798704825064
499,master of professional accounting,Continuing,Conditional,1.0,,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,48.42,91.08,83.03,69.25,48.39669174586309,Access,Non Submission,CO5103,18.08,51.8,34.54,56.22,36.032370223976656,Access,Concern for Welfare,CO5109,69.8,19.53,36.54,75.29,48.81372522756244,Access,Concern for Welfare,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,Non-IT,48.39669174586309,54.46499999999998,45.40986973581632
139,master of education - master of business administration,New,Satisfactory,0.0,Studiocity,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,70.31,40.0,80.25,46.54,73.15,No Access,Non Submission,ED5880,77.07,72.88,84.64,61.31,60.0,Access,Concern for Welfare,LB5113,82.73,43.76,68.4,57.21,86.47,No Access,Attendance,,,Non-IT,79.59,65.425,74.80250000000001
63,master of business administration,First year,Satisfactory,0.0,Writing,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,88.36,79.23,66.13,52.42,72.54,Access,Concern for Welfare,LB5202,72.99,56.65,63.69,77.49,76.84,No Access,Non Submission,LB5205,44.78,66.23,42.44,69.36,71.36,Access,Attendance,,,Non-IT,67.66,64.98083333333332,72.1
472,master of professional accounting,Continuing,Satisfactory,0.0,,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,63.42,65.0,89.68,73.76,74.3,Access,Concern for Welfare,CO5103,78.68,71.93,68.37,46.5,72.57,Access,Non Submission,CO5109,46.84,66.78,65.74,60.89,77.49,Access,Non Submission,,,Non-IT,78.17,66.46583333333334,75.63250000000001
129,master of education - master of business administration,Transferred,Satisfactory,0.0,,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,66.53,61.93,58.99,61.67,84.88,No Access,Concern for Welfare,ED5880,73.5,65.0,88.78,75.05,80.41,Access,Concern for Welfare,LB5113,54.0,48.45,65.7,76.69,89.11,Access,Non Submission,,,Non-IT,73.93,66.3575,82.0825
679,master of data science (professional),Excluded,Conditional,1.0,,Student Counsellor,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,MA5831,87.82,6.74,33.31,17.8,94.24,Access,Attendance,MA5840,81.92,66.23,91.47,93.73,96.00997637664692,No Access,Attendance,MA5851,4.73,17.6,42.78,50.46,100.0,Access,Concern for Welfare,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Death in family,IT,94.24,49.54916666666667,96.12249409416174
521,master of international tourism and hospitality management,New,Satisfactory,0.0,4R Essential Skills,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,58.0,72.07,65.72,61.44,93.1,Access,Concern for Welfare,TO5103,75.6,68.21,73.55,77.95,76.19,Access,Concern for Welfare,TO5104,94.15,64.03,40.0,95.0,71.27,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,82.12,70.47666666666667,80.67
