student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
521,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,4R Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,74.1,87.1,99.1,99.2,75.4,Access,Concern for Welfare,TO5103,80.5,79.8,75.1,64.5,70.6,Access,Concern for Welfare,TO5104,67.3,65.8,73.4,90.9,88.2,Access,Non Submission,,No Issue Reported,Non-IT,Low,Bangladesh
522,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,Studiocity,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,74.8,75.5,68.0,62.1,74.0,No Access,Concern for Welfare,TO5103,75.0,71.4,90.0,70.2,68.7,Access,Non Submission,TO5104,75.1,76.2,72.6,99.0,72.5,Access,Non Submission,,Mental Health,Non-IT,Low,Bhutan
523,MIntlTourismandHospMgt,First year,Satisfactory,0,Writing,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,66.4,61.0,66.6,70.0,81.5,No Access,Non Submission,TO5103,70.9,80.3,67.7,62.6,68.2,Access,Attendance,TO5104,75.1,71.1,70.1,58.1,66.0,No Access,Attendance,,No Issue Reported,Non-IT,Medium,Bhutan
524,MIntlTourismandHospMgt,New,Satisfactory,0,Essential Skills,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,71.7,63.9,76.1,51.8,63.5,Access,Concern for Welfare,TO5103,68.2,83.2,72.6,69.2,64.0,Access,Non Submission,TO5104,67.7,67.3,57.1,66.5,57.4,No Access,Non Submission,,No Issue Reported,Non-IT,Medium,Bhutan
525,MIntlTourismandHospMgt,Transferred,Satisfactory,0,Studiocity,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,78.8,75.1,72.5,79.2,82.3,No Access,Concern for Welfare,TO5103,58.8,71.5,98.0,64.8,70.9,No Access,Concern for Welfare,TO5104,28.6,64.0,93.4,60.1,54.2,No Access,Non Submission,,No Issue Reported,Non-IT,Low,Bhutan
526,MIntlTourismandHospMgt,Continuing,Conditional,2,4R Essential Skills,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,75.2,61.3,64.4,65.8,69.9,No Access,Attendance,TO5103,62.4,40.0,47.4,33.4,62.6,Access,Concern for Welfare,TO5104,59.5,59.5,52.6,72.4,59.7,No Access,Non Submission,Week 3. First contact made. Student reported internet access issues at home. IT support referral provided.,Mental Health,Non-IT,High,Bhutan
527,MIntlTourismandHospMgt,First year,Satisfactory,0,Essential Skills,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,63.5,69.5,68.6,82.2,66.6,Access,Attendance,TO5103,73.9,43.5,55.1,73.1,68.0,No Access,Concern for Welfare,TO5104,62.8,64.6,66.3,68.7,64.1,Access,Attendance,,No Issue Reported,Non-IT,Medium,Bhutan
528,MIntlTourismandHospMgt,LOA,Satisfactory,0,Referencing,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,74.5,8.2,74.9,64.6,80.9,Access,Concern for Welfare,TO5103,71.5,93.0,74.9,82.8,81.9,Access,Non Submission,TO5104,56.7,68.6,79.3,63.0,78.6,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,Low,Bhutan
529,MIntlTourismandHospMgt,New,Satisfactory,0,4R Essential Skills,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,62.3,59.7,69.5,77.8,69.8,Access,Attendance,TO5103,73.3,70.7,80.4,94.1,60.0,No Access,Concern for Welfare,TO5104,73.5,95.4,98.3,75.2,51.7,Access,Attendance,,No Issue Reported,Non-IT,Medium,Bhutan
530,MIntlTourismandHospMgt,First year,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,58.7,62.8,69.1,37.4,63.0,Access,Concern for Welfare,TO5103,63.6,58.1,77.6,74.6,57.9,No Access,Concern for Welfare,TO5104,93.0,78.7,26.6,77.1,62.3,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Late Enrollment,Non-IT,Medium,China
531,MIntlTourismandHospMgt,Return to Study,Satisfactory,0,4R Essential Skills,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,77.6,98.0,97.2,68.4,81.9,Access,Attendance,TO5103,71.2,74.8,95.1,79.3,68.8,Access,Concern for Welfare,TO5104,57.4,11.9,64.5,71.5,83.6,No Access,Attendance,,Poor Time Management,Non-IT,Low,China
532,MIntlTourismandHospMgt,Return to Study,Satisfactory,0,Studiocity,Enrollment,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,67.4,68.7,68.7,72.6,69.1,Access,Attendance,TO5103,75.8,81.6,80.0,73.5,77.5,Access,Concern for Welfare,TO5104,92.1,94.6,64.4,66.7,60.8,Access,Non Submission,,No Issue Reported,Non-IT,Low,China
533,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,76.6,89.4,74.1,71.9,73.9,Access,Concern for Welfare,TO5103,80.6,88.3,67.5,68.9,76.8,Access,Concern for Welfare,TO5104,26.1,79.9,73.6,78.5,98.1,No Access,Non Submission,,No Issue Reported,Non-IT,Low,China
534,MIntlTourismandHospMgt,Continuing,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,73.1,11.6,80.3,78.1,78.4,No Access,Attendance,TO5103,63.2,68.6,95.7,62.4,70.1,Access,Attendance,TO5104,73.5,70.9,78.0,67.9,66.4,Access,Non Submission,,No Issue Reported,Non-IT,Low,China
535,MIntlTourismandHospMgt,Transferred,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,69.4,64.4,62.6,68.8,60.4,No Access,Non Submission,TO5103,61.8,59.0,83.4,72.4,70.2,No Access,Attendance,TO5104,7.5,68.3,65.7,68.0,71.5,Access,Non Submission,,No Issue Reported,Non-IT,Low,China
536,MIntlTourismandHospMgt,Continuing,Satisfactory,0,Referencing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,67.7,64.6,67.7,55.3,66.5,No Access,Attendance,TO5103,68.3,78.3,70.8,74.9,83.6,Access,Attendance,TO5104,79.7,68.0,74.3,83.4,76.5,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,Colombia
537,MIntlTourismandHospMgt,Continuing,Satisfactory,0,Referencing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,71.5,90.4,71.6,76.8,59.4,Access,Non Submission,TO5103,71.7,70.8,72.9,95.1,68.0,No Access,Attendance,TO5104,61.7,74.3,68.1,73.3,76.4,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Death in Family,Non-IT,Low,India
538,MIntlTourismandHospMgt,Continuing,Satisfactory,0,Essential Skills and Reading,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,68.9,73.5,72.3,73.2,58.6,Access,Non Submission,TO5103,19.8,75.5,63.5,62.1,63.9,Access,Attendance,TO5104,97.8,68.8,80.6,77.7,57.6,Access,Attendance,,No Issue Reported,Non-IT,Low,India
539,MIntlTourismandHospMgt,Continuing,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,75.4,87.6,68.0,90.6,71.0,Access,Concern for Welfare,TO5103,68.8,80.7,75.6,68.1,81.9,Access,Attendance,TO5104,79.5,76.8,69.9,72.9,77.4,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,India
540,MIntlTourismandHospMgt,LOA,Satisfactory,0,Essential Skills,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,68.7,72.1,70.1,76.2,72.1,Access,Attendance,TO5103,67.3,77.0,77.6,10.0,70.6,No Access,Attendance,TO5104,69.3,68.1,60.7,91.2,66.9,Access,Attendance,,No Issue Reported,Non-IT,Low,India
541,MIntlTourismandHospMgt,LOA,Satisfactory,0,Essential Skills,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,68.9,67.3,61.9,89.7,61.8,Access,Non Submission,TO5103,71.1,65.9,78.8,73.2,71.3,Access,Attendance,TO5104,65.2,79.4,63.1,79.4,66.5,Access,Attendance,,Attendance; Poor Time Management,Non-IT,Low,India
542,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,Referencing,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,57.0,63.6,77.4,83.8,77.3,No Access,Attendance,TO5103,20.9,78.5,67.5,73.4,75.3,Access,Concern for Welfare,TO5104,65.9,79.6,74.1,76.0,73.0,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,India
543,MIntlTourismandHospMgt,First year,Academic Caution,1,4R Essential Skills,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,41.4,53.6,42.3,39.7,52.7,No Access,Attendance,TO5103,56.6,69.9,59.9,41.0,66.2,No Access,Attendance,TO5104,62.7,53.9,57.8,55.2,46.1,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,High,India
544,MIntlTourismandHospMgt,Return to Study,Satisfactory,0,Essential Skills,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,64.7,64.9,85.4,39.5,80.6,No Access,Concern for Welfare,TO5103,0.0,58.4,64.2,54.3,70.3,Access,Attendance,TO5104,77.5,63.9,73.5,67.9,71.5,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Death in Family,Non-IT,Low,India
545,MIntlTourismandHospMgt,Continuing,Satisfactory,0,Referencing,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,62.5,76.3,72.8,63.3,76.1,Access,Non Submission,TO5103,91.8,65.9,65.3,67.4,68.7,No Access,Non Submission,TO5104,76.6,74.3,75.7,74.9,79.0,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,India
546,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,Writing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,70.4,66.0,75.1,90.4,80.2,Access,Attendance,TO5103,66.5,66.8,65.4,78.1,63.3,Access,Attendance,TO5104,65.3,64.7,66.6,56.4,72.0,Access,Attendance,,Late Enrollment,Non-IT,Low,India
547,MIntlTourismandHospMgt,First year,Satisfactory,0,Essential Skills,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,76.6,65.1,63.8,67.0,66.5,No Access,Concern for Welfare,TO5103,77.5,59.9,57.6,78.5,85.2,Access,Attendance,TO5104,66.1,64.0,65.4,5.6,67.4,Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,India
548,MIntlTourismandHospMgt,Return to Study,Academic Caution,1,Essential Skills,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,50.5,48.4,75.0,70.8,58.5,Access,Concern for Welfare,TO5103,69.8,44.6,43.2,57.6,59.8,No Access,Attendance,TO5104,41.7,44.1,49.6,67.4,41.6,Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Sickness,Non-IT,High,India
549,MIntlTourismandHospMgt,New,Satisfactory,0,Referencing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,67.0,71.4,92.9,58.6,73.3,Access,Concern for Welfare,TO5103,82.5,64.5,73.9,77.3,70.7,Access,Concern for Welfare,TO5104,60.8,72.7,61.8,73.8,69.2,Access,Attendance,,No Issue Reported,Non-IT,Medium,India
550,MIntlTourismandHospMgt,Transferred,Satisfactory,0,4R Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,TO5101,68.9,74.2,68.3,68.8,62.8,Access,Attendance,TO5103,71.9,72.1,74.0,81.4,78.4,Access,Non Submission,TO5104,11.3,95.0,65.0,70.5,51.4,No Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,India
551,MIntlTourismandHospMgt,LOA,Satisfactory,0,Referencing,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,90.3,60.3,76.9,78.2,63.5,Access,Attendance,TO5103,97.9,67.4,73.6,77.3,73.5,Access,Attendance,TO5104,61.0,98.2,73.6,74.9,67.5,Access,Attendance,,No Issue Reported,Non-IT,Low,India
552,MIntlTourismandHospMgt,New,Satisfactory,0,Writing,Enrollment,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,56.9,70.3,66.4,63.0,70.5,Access,Concern for Welfare,TO5103,77.6,69.6,52.4,67.6,61.0,No Access,Concern for Welfare,TO5104,72.9,60.1,78.1,67.4,71.0,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,India
553,MIntlTourismandHospMgt,Return to Study,Satisfactory,0,Writing,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,66.1,57.5,55.1,80.7,79.5,Access,Non Submission,TO5103,66.8,70.9,65.8,74.8,68.0,Access,Non Submission,TO5104,72.1,77.1,64.7,71.5,65.2,Access,Concern for Welfare,,Late Enrollment,Non-IT,Low,India
554,MIntlTourismandHospMgt,New,Satisfactory,0,Referencing,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,69.4,68.6,25.7,79.3,71.7,Access,Concern for Welfare,TO5103,71.4,63.8,61.8,66.1,67.9,Access,Non Submission,TO5104,69.9,69.5,52.8,71.9,79.7,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Medium,India
555,MIntlTourismandHospMgt,Transferred,Satisfactory,0,Essential Skills,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,71.7,64.5,68.0,66.1,65.7,Access,Non Submission,TO5103,60.1,73.8,81.0,67.2,62.2,Access,Non Submission,TO5104,72.3,77.9,67.2,94.4,77.3,No Access,Non Submission,,No Issue Reported,Non-IT,Low,India
556,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,4R Essential Skills,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,69.5,71.5,66.2,79.7,79.0,Access,Attendance,TO5103,67.3,78.9,74.2,65.1,52.9,Access,Attendance,TO5104,26.0,58.9,50.3,73.4,69.8,Access,Attendance,,No Issue Reported,Non-IT,Low,Kenya
557,MIntlTourismandHospMgt,Return to Study,Satisfactory,0,Studiocity,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,81.8,90.0,77.2,70.5,70.6,Access,Attendance,TO5103,51.5,62.5,19.9,8.4,78.3,No Access,Non Submission,TO5104,59.7,71.8,74.9,70.5,80.7,Access,Attendance,,Death in Family,Non-IT,Low,Nepal
558,MIntlTourismandHospMgt,New,Satisfactory,0,Essential Skills and Reading,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,69.8,72.8,74.1,71.7,68.7,Access,Attendance,TO5103,64.7,62.0,56.5,73.2,65.0,No Access,Non Submission,TO5104,62.2,67.3,72.1,78.3,65.7,Access,Non Submission,,Late Enrollment,Non-IT,Medium,Nepal
559,MIntlTourismandHospMgt,LOA,Satisfactory,0,Essential Skills,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,61.9,61.9,76.5,77.8,74.3,Access,Attendance,TO5103,87.1,75.8,75.9,34.7,72.5,Access,Concern for Welfare,TO5104,71.6,59.9,74.2,62.1,77.6,Access,Non Submission,,Mental Health,Non-IT,Low,Nepal
560,MIntlTourismandHospMgt,LOA,Satisfactory,0,Studiocity,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,85.3,60.2,91.6,76.3,88.1,Access,Attendance,TO5103,63.3,74.1,81.0,67.1,83.1,Access,Concern for Welfare,TO5104,58.4,67.4,70.4,84.2,66.7,Access,Attendance,,No Issue Reported,Non-IT,Low,Nepal
561,MIntlTourismandHospMgt,First year,Satisfactory,0,Writing,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,65.4,59.6,51.2,75.9,66.8,Access,Attendance,TO5103,76.0,61.6,81.4,63.4,69.6,No Access,Non Submission,TO5104,68.9,61.3,67.4,63.4,66.7,Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Nepal
562,MIntlTourismandHospMgt,New,Satisfactory,0,Studiocity,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO5101,56.8,7.5,81.4,62.6,54.9,No Access,Attendance,TO5103,66.1,70.9,69.2,75.2,65.0,Access,Non Submission,TO5104,65.0,71.5,53.4,71.1,69.4,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Nepal
563,MIntlTourismandHospMgt,Continuing,Satisfactory,0,Referencing,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO5101,68.0,69.1,58.7,78.3,70.3,Access,Concern for Welfare,TO5103,85.9,75.4,60.4,78.9,80.7,No Access,Non Submission,TO5104,66.6,75.7,48.8,74.4,75.2,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,Nepal
564,MIntlTourismandHospMgt,New,Satisfactory,0,Writing,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO5101,60.7,65.2,64.8,76.9,80.1,No Access,Concern for Welfare,TO5103,48.6,65.7,80.4,69.1,73.6,Access,Non Submission,TO5104,62.4,75.9,69.6,79.0,71.8,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Medium,Nepal
565,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,Referencing,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,69.9,70.9,70.6,80.5,77.7,No Access,Attendance,TO5103,74.1,74.9,71.1,37.6,72.2,Access,Attendance,TO5104,72.7,63.3,73.6,74.1,83.2,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,Low,Nepal
566,MIntlTourismandHospMgt,Return to Study,Satisfactory,0,Studiocity,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,75.3,78.8,64.0,83.8,72.0,Access,Attendance,TO5103,56.6,92.7,66.3,97.9,75.7,No Access,Concern for Welfare,TO5104,67.9,78.3,64.0,75.1,69.5,Access,Non Submission,,No Issue Reported,Non-IT,Low,Nepal
567,MIntlTourismandHospMgt,Return to Study,Satisfactory,0,Essential Skills and Reading,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,60.2,53.8,69.4,61.6,71.2,No Access,Attendance,TO5103,64.1,83.3,76.4,98.3,61.1,Access,Concern for Welfare,TO5104,61.1,63.2,69.6,56.1,64.5,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Nepal
568,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,Essential Skills,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO5101,78.9,73.6,67.1,63.8,72.7,Access,Concern for Welfare,TO5103,94.4,66.1,77.3,97.5,75.4,Access,Concern for Welfare,TO5104,86.0,59.9,84.7,69.5,71.1,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Nepal
569,MIntlTourismandHospMgt,New,Satisfactory,0,Studiocity,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO5101,76.8,55.4,11.9,55.1,57.5,Access,Concern for Welfare,TO5103,96.7,60.3,66.8,60.3,81.7,Access,Non Submission,TO5104,63.3,66.2,22.5,95.6,62.8,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Taiwan
570,MIntlTourismandHospMgt,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Other,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,74.2,80.0,80.4,76.4,64.5,Access,Non Submission,TO5103,79.9,78.7,72.2,80.4,71.0,Access,Concern for Welfare,TO5104,74.0,73.2,71.2,77.2,73.3,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Uganda
571,BTHE,Transferred,Satisfactory,0,Referencing,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,62.5,89.1,75.7,73.6,70.8,No Access,Attendance,TO2117,72.5,70.9,71.0,6.5,77.4,No Access,Attendance,TO3052,74.5,72.0,82.8,68.2,72.8,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,Bangladesh
572,BTHE,SRI to JCUB,Satisfactory,0,Referencing,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,68.1,78.8,67.1,93.8,75.3,Access,Concern for Welfare,TO2117,67.2,62.3,75.9,70.7,70.3,Access,Attendance,TO3052,73.6,9.0,78.8,72.1,72.5,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Death in Family,Non-IT,Low,Bhutan
573,BTHE,LOA,Conditional,1,Essential Skills,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO1008,89.5,49.8,50.3,69.2,67.4,Access,Attendance,TO2117,41.3,55.3,55.7,34.2,69.0,Access,Attendance,TO3052,60.5,68.8,75.0,50.0,64.0,No Access,Attendance,Week 6. Student submitted assessment late. Extension not requested in advance. Advised to submit future requests on time and referred to Academic Skills team.,Death in Family,Non-IT,High,Bhutan
574,BTHE,SRI to JCUB,Satisfactory,0,Referencing,Other,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,TO1008,64.8,6.4,74.4,88.3,79.8,Access,Attendance,TO2117,98.9,65.9,67.7,66.8,66.3,Access,Attendance,TO3052,63.5,11.9,77.5,92.8,70.3,Access,Non Submission,,Late Enrollment,Non-IT,Low,Bhutan
575,BTHE,Return to Study,Satisfactory,0,Writing,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,68.1,91.8,73.7,73.0,73.9,No Access,Attendance,TO2117,64.2,64.6,9.3,68.5,74.9,Access,Concern for Welfare,TO3052,69.1,38.6,75.6,79.7,74.8,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,China
576,BTHE,LOA,Satisfactory,0,Studiocity,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,72.2,81.3,61.8,73.7,76.6,Access,Concern for Welfare,TO2117,71.5,75.3,71.6,1.0,66.8,Access,Non Submission,TO3052,8.5,59.7,68.6,56.0,69.6,Access,Attendance,,No Issue Reported,Non-IT,Low,China
577,BTHE,Return to Study,Satisfactory,0,Essential Skills,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,TO1008,70.5,65.8,63.0,70.2,82.1,Access,Concern for Welfare,TO2117,71.5,75.5,75.2,65.6,54.0,No Access,Attendance,TO3052,71.9,69.4,76.0,7.2,66.0,No Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,China
578,BTHE,First year,Satisfactory,0,Essential Skills and Reading,Enrollment,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,TO1008,70.1,68.2,79.5,62.1,64.2,Access,Non Submission,TO2117,66.7,64.8,72.6,85.1,49.4,Access,Concern for Welfare,TO3052,61.8,25.3,60.2,68.3,74.1,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,China
579,BTHE,Continuing,Satisfactory,0,Essential Skills,Lecturer,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,TO1008,74.1,78.6,76.1,83.0,78.0,Access,Non Submission,TO2117,77.0,85.7,64.7,74.1,69.3,Access,Attendance,TO3052,75.2,80.6,75.6,97.1,73.9,Access,Attendance,,Mental Health,Non-IT,Low,China
580,BTHE,Return to Study,Academic Caution,1,Referencing,Other,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,TO1008,63.1,52.9,47.2,60.9,77.1,No Access,Attendance,TO2117,59.5,58.0,66.7,71.6,70.8,Access,Concern for Welfare,TO3052,63.9,86.1,56.0,64.0,42.2,Access,Non Submission,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental Health,Non-IT,High,India
581,BTHE,LOA,Satisfactory,0,Essential Skills,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO1008,73.9,75.5,74.6,77.8,80.2,Access,Concern for Welfare,TO2117,68.2,68.5,71.8,68.7,77.4,Access,Concern for Welfare,TO3052,65.7,72.3,68.3,68.5,75.0,Access,Attendance,,Poor Time Management,Non-IT,Low,Iran
582,BTHE,First year,Satisfactory,0,Referencing,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,91.6,71.1,65.8,69.5,65.2,No Access,Attendance,TO2117,69.5,18.5,65.1,62.0,70.3,Access,Attendance,TO3052,69.0,67.0,76.4,75.5,75.0,Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Kenya
583,BTHE,Return to Study,Academic Caution,1,Studiocity,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,Phone,TO1008,79.8,48.0,53.3,66.3,77.1,No Access,Concern for Welfare,TO2117,42.7,80.5,65.8,56.2,54.6,Access,Concern for Welfare,TO3052,58.7,76.9,47.7,62.4,52.0,Access,Concern for Welfare,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Mental Health,Non-IT,High,Kenya
